Estimate,Std. Error,z value,Pr(>|z|)
-192735069882923.0,5259177.03345739,-36647382.0251339,0
-190880467681537.0,7221574.05173751,-26431975.3995475,0
-185671813790689.0,6254793.90036877,-29684721.3110799,0
-185361459208419.0,5639656.63899542,-32867507.9129351,0
185103608059969.0,14095678.3438565,13131940.4107036,0
183102997117033.0,5113297.5129113,35809181.1897685,0
182916675921261.0,8493775.20422139,21535379.9133219,0
-182882598004805.0,10417160.7260207,-17555896.7375811,0
182418565564298.0,17822850.5032296,10235094.8593348,0
-180814472146139.0,6769097.55769775,-26711754.4997588,0
-180632460648356.0,26335090.0027406,-6859002.97396207,0
179033919773745.0,23723375.8964089,7546730.30328901,0
178465708244624.0,4566904.82696269,39078044.1035195,0
178130186378145.0,12119327.9964901,14698025.0414655,0
176506560604786.0,4425721.75844572,39881983.1517772,0
-176051395226834.0,9303619.71055884,-18922892.4551839,0
176051034133193.0,4893051.50058211,35979804.0368569,0
175542295453421.0,4568099.72585086,38427859.7203182,0
-175095641086079.0,6111640.61655582,-28649531.6186888,0
-173553529677211.0,105065499.232871,-1651860.3246965,0
-171418559528435.0,11518436.1283669,-14882103.5788249,0
168848175249906.0,13394448.2394731,12605832.8220131,0
167424421645790.0,6765263.8283745,24747655.9515074,0
164144429866115.0,12237037.9465389,13413738.7318098,0
-162641874804376.0,19793625.0637304,-8216881.661682,0
162626282445324.0,11147865.9552631,14588108.8898944,0
-161697769838852.0,17343714.1615642,-9323133.92232869,0
161315984025232.0,3459936.51963273,46623972.1769103,0
160933385770417.0,11413562.2428999,14100189.0860611,0
160162324999066.0,12045556.1781032,13296382.7183185,0
-160102282088906.0,25188138.1822907,-6356257.09729793,0
-159488545032130.0,5776897.49643689,-27607992.8941964,0
159381254939117.0,2719521.38613233,58606362.0429134,0
-159188281780745.0,12926424.1369209,-12314951.149256,0
-158039454816636.0,5471991.01904021,-28881526.7179215,0
155513103852417.0,7858200.39202584,19789913.223672,0
-154273443330288.0,6907541.77505843,-22334058.6787813,0
-152214000190977.0,5102784.05990042,-29829598.5885687,0
-152156065057750.0,5788325.49376461,-26286715.4277446,0
150249357348407.0,13942918.6940616,10776033.3862092,0
149939496368973.0,4002226.1194929,37464024.2435804,0
-148890761622295.0,4847222.01503226,-30716720.0430583,0
-148502434853122.0,5359025.5933365,-27710715.7386544,0
148160142570746.0,6490851.11409,22825996.1546688,0
-147787349824961.0,9022436.44905939,-16379982.3539204,0
147777587244190.0,7376847.52157626,20032620.5485421,0
147151273782419.0,6553768.8500658,22452923.9814343,0
-147032396626347.0,3992392.152451,-36828144.8845353,0
146636213907165.0,60606517.6822761,2419479.28234206,0
-146070490867031.0,5972060.37809834,-24458977.5754316,0
-145605574969197.0,2061856.6411553,-70618670.6014688,0
-145072512785871.0,15432259.9117814,-9400600.66478787,0
144982281921760.0,8145661.22208551,17798712.4640866,0
144247944555262.0,2489874.59066822,57933819.2758334,0
143040480552352.0,11633901.2386845,12295143.1009849,0
-142949037919345.0,5357755.48654231,-26680769.2658626,0
-142585410085768.0,5972185.67666399,-23874912.4366499,0
-142489230556736.0,4260010.13513642,-33448096.6093226,0
-142233991018424.0,25336096.197125,-5613887.39258748,0
141510761466579.0,12209658.1766426,11590067.4219769,0
141117450450594.0,104062009.673811,1356089.99761715,0
140705018264201.0,8668564.72100157,16231639.5842683,0
-139900001100852.0,7132761.91709401,-19613720.8457183,0
