parent_smiles,ring_fragment,chembl_id,parent_mol,fragment_mol
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1,Cc1cc(O)nc2c(N)cc(O)c(O)c12,CHEMBL298470,<rdkit.Chem.rdchem.Mol object at 0x7f282849e160>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d0a0>
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,CC1CCN(C)CC1,CHEMBL1742423,<rdkit.Chem.rdchem.Mol object at 0x7f282849e1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d100>
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,Cc1ccc(C)cc1,CHEMBL1742423,<rdkit.Chem.rdchem.Mol object at 0x7f282849e220>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d160>
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,Cc1nc2ccccc2n1C,CHEMBL1742423,<rdkit.Chem.rdchem.Mol object at 0x7f282849e280>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d1c0>
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Cc1cc(O)ccn1,CHEMBL1336,<rdkit.Chem.rdchem.Mol object at 0x7f282849e2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d220>
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Nc1ccc(O)cc1,CHEMBL1336,<rdkit.Chem.rdchem.Mol object at 0x7f282849e340>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d280>
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Cc1cc(N)ccc1Cl,CHEMBL1336,<rdkit.Chem.rdchem.Mol object at 0x7f282849e3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d2e0>
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,Cc1ccc(N)cc1F,CHEMBL1082407,<rdkit.Chem.rdchem.Mol object at 0x7f282849e400>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d340>
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CN1C(=O)C(C)(C)N(C)C1=S,CHEMBL1082407,<rdkit.Chem.rdchem.Mol object at 0x7f282849e460>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d3a0>
CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,Cc1ccc(N)cc1C,CHEMBL1082407,<rdkit.Chem.rdchem.Mol object at 0x7f282849e4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d400>
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,CC1=C(O)[C@@H](N)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)ccc(Cl)c1[C@H]3O,CHEMBL1591,<rdkit.Chem.rdchem.Mol object at 0x7f282849e520>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d460>
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL1583,<rdkit.Chem.rdchem.Mol object at 0x7f282849e580>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d4c0>
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,Cc1ccccc1,CHEMBL1583,<rdkit.Chem.rdchem.Mol object at 0x7f282849e5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d520>
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,Cc1cc(Cl)c(N)cc1O,CHEMBL1729,<rdkit.Chem.rdchem.Mol object at 0x7f282849e640>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d580>
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,CN1CCC(N)C(O)C1,CHEMBL1729,<rdkit.Chem.rdchem.Mol object at 0x7f282849e6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d5e0>
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,Oc1ccc(F)cc1,CHEMBL1729,<rdkit.Chem.rdchem.Mol object at 0x7f282849e700>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d640>
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,C[C@@H]1CCCN1C,CHEMBL3707348,<rdkit.Chem.rdchem.Mol object at 0x7f282849e760>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d6a0>
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,Cc1ccc(C)cc1,CHEMBL3707348,<rdkit.Chem.rdchem.Mol object at 0x7f282849e7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d700>
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,Nc1ccccn1,CHEMBL3707348,<rdkit.Chem.rdchem.Mol object at 0x7f282849e820>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d760>
CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,Cc1nc(C)n2ccnc(N)c12,CHEMBL3707348,<rdkit.Chem.rdchem.Mol object at 0x7f282849e880>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d7c0>
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,Cc1ccccc1,CHEMBL431,<rdkit.Chem.rdchem.Mol object at 0x7f282849e8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d820>
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,C[C@@H]1CC(S)(S)CN1C,CHEMBL431,<rdkit.Chem.rdchem.Mol object at 0x7f282849e940>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d880>
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,CC1(C)SCCS1,CHEMBL431,<rdkit.Chem.rdchem.Mol object at 0x7f282849e9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d8e0>
CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(C)O,CHEMBL1200865,<rdkit.Chem.rdchem.Mol object at 0x7f282849ea00>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d940>
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(C)O,CHEMBL1159650,<rdkit.Chem.rdchem.Mol object at 0x7f282849ea60>,<rdkit.Chem.rdchem.Mol object at 0x7f282847d9a0>
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,C[C@H]1O[C@H](O)[C@H](N)C[C@@H]1O,CHEMBL1747,<rdkit.Chem.rdchem.Mol object at 0x7f282849eac0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847da00>
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,N[C@@H]1C[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL1747,<rdkit.Chem.rdchem.Mol object at 0x7f282849eb20>,<rdkit.Chem.rdchem.Mol object at 0x7f282847da60>
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,C[C@H]1O[C@H](O)[C@H](O)[C@@H](N)[C@@H]1O,CHEMBL1747,<rdkit.Chem.rdchem.Mol object at 0x7f282849eb80>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dac0>
CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CC1CC1,CHEMBL511142,<rdkit.Chem.rdchem.Mol object at 0x7f282849ebe0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847db20>
CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,C[C@H]1C[C@@]23CC[C@@]1(O)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,CHEMBL511142,<rdkit.Chem.rdchem.Mol object at 0x7f282849ec40>,<rdkit.Chem.rdchem.Mol object at 0x7f282847db80>
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,Cc1cc(=O)c2c(O)cccc2o1,CHEMBL428880,<rdkit.Chem.rdchem.Mol object at 0x7f282849eca0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dbe0>
O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,Cc1cc(=O)c2c(O)cccc2o1,CHEMBL428880,<rdkit.Chem.rdchem.Mol object at 0x7f282849ed00>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dc40>
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,CN1CCc2cc(O)c(O)cc2CC1=O,CHEMBL471737,<rdkit.Chem.rdchem.Mol object at 0x7f282849ed60>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dca0>
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,C[C@H]1Cc2cc(O)c(O)cc21,CHEMBL471737,<rdkit.Chem.rdchem.Mol object at 0x7f282849edc0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dd00>
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Cc1noc(C)c1C,CHEMBL893,<rdkit.Chem.rdchem.Mol object at 0x7f282849ee20>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dd60>
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Cc1c(Cl)cccc1Cl,CHEMBL893,<rdkit.Chem.rdchem.Mol object at 0x7f282849ee80>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ddc0>
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL893,<rdkit.Chem.rdchem.Mol object at 0x7f282849eee0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847de20>
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Nc1cc2c(N)ncnc2cc1O,CHEMBL2105719,<rdkit.Chem.rdchem.Mol object at 0x7f282849ef40>,<rdkit.Chem.rdchem.Mol object at 0x7f282847de80>
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,Nc1ccc(F)c(Cl)c1,CHEMBL2105719,<rdkit.Chem.rdchem.Mol object at 0x7f282849efa0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dee0>
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,CN1CCCCC1,CHEMBL2105719,<rdkit.Chem.rdchem.Mol object at 0x7f282849f040>,<rdkit.Chem.rdchem.Mol object at 0x7f282847df40>
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,Cc1nn(C)c(=O)n1C,CHEMBL623,<rdkit.Chem.rdchem.Mol object at 0x7f282849f0a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847dfa0>
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,CN1CCN(C)CC1,CHEMBL623,<rdkit.Chem.rdchem.Mol object at 0x7f282849f100>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e040>
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,Nc1cccc(Cl)c1,CHEMBL623,<rdkit.Chem.rdchem.Mol object at 0x7f282849f160>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e0a0>
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,Oc1ccccc1,CHEMBL623,<rdkit.Chem.rdchem.Mol object at 0x7f282849f1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e100>
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1ccc(O)cc1,CHEMBL46740,<rdkit.Chem.rdchem.Mol object at 0x7f282849f220>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e160>
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1ccc(O)cc1,CHEMBL46740,<rdkit.Chem.rdchem.Mol object at 0x7f282849f280>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e1c0>
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,CN1CCCCCC1,CHEMBL46740,<rdkit.Chem.rdchem.Mol object at 0x7f282849f2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e220>
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,Cc1c(C)n(C)c2ccc(O)cc12,CHEMBL46740,<rdkit.Chem.rdchem.Mol object at 0x7f282849f340>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e280>
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,CC1=C(C)N2C(=O)[C@](N)(O)[C@H]2SC1,CHEMBL1201195,<rdkit.Chem.rdchem.Mol object at 0x7f282849f3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e2e0>
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,Cn1nnnc1S,CHEMBL1201195,<rdkit.Chem.rdchem.Mol object at 0x7f282849f400>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e340>
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccc(C)cc1,CHEMBL17157,<rdkit.Chem.rdchem.Mol object at 0x7f282849f460>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e3a0>
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC1CCN(C)CC1,CHEMBL17157,<rdkit.Chem.rdchem.Mol object at 0x7f282849f4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e400>
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccccc1,CHEMBL17157,<rdkit.Chem.rdchem.Mol object at 0x7f282849f520>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e460>
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,Cc1ccccc1,CHEMBL17157,<rdkit.Chem.rdchem.Mol object at 0x7f282849f580>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e4c0>
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,CHEMBL1292,<rdkit.Chem.rdchem.Mol object at 0x7f282849f5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e520>
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Cn1c2cc(=N)c(N)cc-2nc2ccccc21,CHEMBL1292,<rdkit.Chem.rdchem.Mol object at 0x7f282849f640>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e580>
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,Nc1ccc(Cl)cc1,CHEMBL1292,<rdkit.Chem.rdchem.Mol object at 0x7f282849f6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e5e0>
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(C)O,CHEMBL1201207,<rdkit.Chem.rdchem.Mol object at 0x7f282849f700>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e640>
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(C)O,CHEMBL1201302,<rdkit.Chem.rdchem.Mol object at 0x7f282849f760>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e6a0>
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CN1CCC[C@@H](N)C1,CHEMBL237500,<rdkit.Chem.rdchem.Mol object at 0x7f282849f7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e700>
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cn1c(=O)c2c(nc(N)n2C)n(C)c1=O,CHEMBL237500,<rdkit.Chem.rdchem.Mol object at 0x7f282849f820>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e760>
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cc1nc(C)c2ccccc2n1,CHEMBL237500,<rdkit.Chem.rdchem.Mol object at 0x7f282849f880>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e7c0>
CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)C=CC(=O)C=C12,CHEMBL1697782,<rdkit.Chem.rdchem.Mol object at 0x7f282849f8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e820>
C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,CN1CCCC1,CHEMBL2035187,<rdkit.Chem.rdchem.Mol object at 0x7f282849f940>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e880>
C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,Oc1ccc2cc1COC/C=C/COCc1cccc(c1)C1=CC=N/C(=N/2)N1,CHEMBL2035187,<rdkit.Chem.rdchem.Mol object at 0x7f282849f9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e8e0>
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,Cc1nc(N)nc(N)n1,CHEMBL3989908,<rdkit.Chem.rdchem.Mol object at 0x7f282849fa00>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e940>
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,Cc1cc(N)ccn1,CHEMBL3989908,<rdkit.Chem.rdchem.Mol object at 0x7f282849fa60>,<rdkit.Chem.rdchem.Mol object at 0x7f282847e9a0>
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,Cc1cccc(C)n1,CHEMBL3989908,<rdkit.Chem.rdchem.Mol object at 0x7f282849fac0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ea00>
Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,C[C@H]1CNc2[nH]c(N)nc(=O)c2N1C,CHEMBL1908841,<rdkit.Chem.rdchem.Mol object at 0x7f282849fb20>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ea60>
Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,Cc1ccc(N)cc1,CHEMBL1908841,<rdkit.Chem.rdchem.Mol object at 0x7f282849fb80>,<rdkit.Chem.rdchem.Mol object at 0x7f282847eac0>
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Cc1ccc(O)cc1,CHEMBL81,<rdkit.Chem.rdchem.Mol object at 0x7f282849fbe0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847eb20>
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,CN1CCCCC1,CHEMBL81,<rdkit.Chem.rdchem.Mol object at 0x7f282849fc40>,<rdkit.Chem.rdchem.Mol object at 0x7f282847eb80>
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Cc1ccc(O)cc1,CHEMBL81,<rdkit.Chem.rdchem.Mol object at 0x7f282849fca0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ebe0>
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Cc1sc2cc(O)ccc2c1C,CHEMBL81,<rdkit.Chem.rdchem.Mol object at 0x7f282849fd00>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ec40>
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Nc1ccc(Br)cc1F,CHEMBL24828,<rdkit.Chem.rdchem.Mol object at 0x7f282849fd60>,<rdkit.Chem.rdchem.Mol object at 0x7f282847eca0>
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,N=c1nc[nH]c2cc(O)c(O)cc12,CHEMBL24828,<rdkit.Chem.rdchem.Mol object at 0x7f282849fdc0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ed00>
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CC1CCN(C)CC1,CHEMBL24828,<rdkit.Chem.rdchem.Mol object at 0x7f282849fe20>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ed60>
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,Cc1nc2c(C)nn(C)c2c(=O)[nH]1,CHEMBL192,<rdkit.Chem.rdchem.Mol object at 0x7f282849fe80>,<rdkit.Chem.rdchem.Mol object at 0x7f282847edc0>
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,Cc1cc(S)ccc1O,CHEMBL192,<rdkit.Chem.rdchem.Mol object at 0x7f282849fee0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ee20>
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,CN1CCN(S)CC1,CHEMBL192,<rdkit.Chem.rdchem.Mol object at 0x7f282849ff40>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ee80>
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@@]3(C)O)[C@@]2(C)C=CC(=O)C=C12,CHEMBL1201265,<rdkit.Chem.rdchem.Mol object at 0x7f282849ffa0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847eee0>
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,Cc1c[nH]c2ccccc12,CHEMBL278623,<rdkit.Chem.rdchem.Mol object at 0x7f28284a0040>,<rdkit.Chem.rdchem.Mol object at 0x7f282847ef40>
CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,Cc1c[nH]c2ccccc12,CHEMBL278623,<rdkit.Chem.rdchem.Mol object at 0x7f28284a00a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282847efa0>
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,CC1=C(S)[C@H](C)[C@@H]2[C@@H](C)C(=O)N12,CHEMBL1359,<rdkit.Chem.rdchem.Mol object at 0x7f28284a0100>,<rdkit.Chem.rdchem.Mol object at 0x7f282847f040>
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,C[C@@H]1C[C@H](S)CN1,CHEMBL1359,<rdkit.Chem.rdchem.Mol object at 0x7f28284a0160>,<rdkit.Chem.rdchem.Mol object at 0x7f282847f0a0>
